addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,,yes,,,,,,,,6.9,,,,,,1961,,9167577253,1482599960,1,0,"POLYGON ((-118.78785705566406 34.02436065673828, -118.78802490234375 34.0242919921875, -118.78811645507812 34.02444839477539, -118.78805541992188 34.024471282958984, -118.7880630493164 34.02448654174805, -118.78800964355469 34.02450942993164, -118.78800201416016 34.02449417114258, -118.78794860839844 34.02451705932617, -118.78785705566406 34.02436065673828), (-118.78801727294922 34.024436950683594, -118.7879867553711 34.024452209472656, -118.78800201416016 34.02447509765625, -118.78803253173828 34.02446365356445, -118.78801727294922 34.024436950683594))","{""ele"":""57.1"",""lacounty:ain"":""4467011004"",""lacounty:bld_id"":""322905832195"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,7.1,,,,,,1965,,9044844532,1482599957,1,0,"POLYGON ((-118.80574798583984 34.02579116821289, -118.80574798583984 34.02580642700195, -118.80555725097656 34.025814056396484, -118.8055419921875 34.02559280395508, -118.80562591552734 34.02558898925781, -118.80562591552734 34.025611877441406, -118.80577087402344 34.025604248046875, -118.80577087402344 34.0256462097168, -118.8057861328125 34.0256462097168, -118.80579376220703 34.025665283203125, -118.8058090209961 34.02566146850586, -118.80581665039062 34.025787353515625, -118.80574798583984 34.02579116821289), (-118.80572509765625 34.025672912597656, -118.80564880371094 34.02567672729492, -118.80564880371094 34.025753021240234, -118.80572509765625 34.02574920654297, -118.80572509765625 34.025672912597656))","{""building:units"":""1"",""ele"":""104.9"",""lacounty:ain"":""4467020013"",""lacounty:bld_id"":""317568832716"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,12.3,,,,,,,,8527102781,1482153865,1,0,"POLYGON ((-118.75882720947266 34.02594757080078, -118.75880432128906 34.02573013305664, -118.75888061523438 34.02572250366211, -118.75888061523438 34.025726318359375, -118.75894927978516 34.025718688964844, -118.75896453857422 34.025856018066406, -118.75906372070312 34.025848388671875, -118.7590560913086 34.02579116821289, -118.7590560913086 34.02579116821289, -118.75904846191406 34.025787353515625, -118.75904846191406 34.02578353881836, -118.75904083251953 34.025779724121094, -118.75902557373047 34.02577590942383, -118.75901794433594 34.025753021240234, -118.75902557373047 34.02574157714844, -118.759033203125 34.025726318359375, -118.75904083251953 34.025718688964844, -118.75904846191406 34.02571487426758, -118.75906372070312 34.02571105957031, -118.75907135009766 34.02570724487305, -118.75908660888672 34.02570724487305, -118.75910186767578 34.02571105957031, -118.75909423828125 34.025718688964844, -118.75909423828125 34.02573013305664, -118.75910186767578 34.02573776245117, -118.75910949707031 34.0257453918457, -118.75911712646484 34.02577209472656, -118.75914001464844 34.02592086791992, -118.75882720947266 34.02594757080078), (-118.7589340209961 34.02592468261719, -118.75892639160156 34.02587890625, -118.75891876220703 34.02587890625, -118.75892639160156 34.02592468261719, -118.7589340209961 34.02592468261719), (-118.7588882446289 34.02592849731445, -118.75888061523438 34.02587890625, -118.75887298583984 34.025882720947266, -118.75887298583984 34.02592849731445, -118.7588882446289 34.02592849731445))","{""ele"":""15.3"",""lacounty:ain"":""4460025010"",""lacounty:bld_id"":""331670832621"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,12.1,,,,,,1962,,8547512369,1482153865,1,0,"POLYGON ((-118.75801849365234 34.0260124206543, -118.75799560546875 34.02581024169922, -118.75812530517578 34.02580261230469, -118.75813293457031 34.025821685791016, -118.75814056396484 34.02581787109375, -118.75814056396484 34.02584457397461, -118.75813293457031 34.02584457397461, -118.75814056396484 34.02593994140625, -118.75807189941406 34.025943756103516, -118.7580795288086 34.0259895324707, -118.75811004638672 34.02598571777344, -118.75811004638672 34.02599334716797, -118.75813293457031 34.0259895324707, -118.75813293457031 34.0260009765625, -118.75801849365234 34.0260124206543), (-118.75808715820312 34.02593231201172, -118.7580795288086 34.02582550048828, -118.758056640625 34.02582931518555, -118.75806427001953 34.02593231201172, -118.75808715820312 34.02593231201172))","{""building:units"":""1"",""ele"":""15.6"",""lacounty:ain"":""4460025016"",""lacounty:bld_id"":""331978832665"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,8.2,,,,,,1996,,8513496394,1482153865,1,0,"POLYGON ((-118.77497863769531 34.02743911743164, -118.77497100830078 34.027366638183594, -118.77498626708984 34.02736282348633, -118.77498626708984 34.027347564697266, -118.77497100830078 34.02735137939453, -118.77495574951172 34.027286529541016, -118.77499389648438 34.02728271484375, -118.77498626708984 34.027252197265625, -118.77495574951172 34.02725601196289, -118.7749252319336 34.02705764770508, -118.77500915527344 34.02704620361328, -118.77503204345703 34.0272216796875, -118.77506256103516 34.027217864990234, -118.77507019042969 34.02724838256836, -118.7751235961914 34.02724075317383, -118.77513122558594 34.02726364135742, -118.77526092529297 34.027252197265625, -118.77526092529297 34.02723693847656, -118.77535247802734 34.027225494384766, -118.7753677368164 34.027320861816406, -118.77543640136719 34.027313232421875, -118.77544403076172 34.02738952636719, -118.77544403076172 34.02738952636719, -118.77544403076172 34.02742004394531, -118.7754135131836 34.02742385864258, -118.7754135131836 34.027442932128906, -118.77535247802734 34.02745056152344, -118.77535247802734 34.02743148803711, -118.77528381347656 34.02743911743164, -118.77527618408203 34.027400970458984, -118.77526092529297 34.02740478515625, -118.77525329589844 34.02735137939453, -118.7751693725586 34.02736282348633, -118.77517700195312 34.02742004394531, -118.77497863769531 34.02743911743164), (-118.77523803710938 34.02726745605469, -118.77518463134766 34.02727127075195, -118.77519226074219 34.027305603027344, -118.7752456665039 34.02730178833008, -118.77523803710938 34.02726745605469))","{""building:units"":""1"",""ele"":""55.8"",""lacounty:ain"":""4460007002"",""lacounty:bld_id"":""326738833243"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,greenhouse,,,,,,,,6.1,,,,,,1979,,9031207583,1482599957,1,0,"POLYGON ((-118.8139419555664 34.025882720947266, -118.81402587890625 34.02592468261719, -118.81407165527344 34.0258674621582, -118.81417083740234 34.025917053222656, -118.81415557861328 34.025943756103516, -118.81417846679688 34.02595901489258, -118.8141860961914 34.02596664428711, -118.8143081665039 34.02602767944336, -118.81423950195312 34.02613067626953, -118.81421661376953 34.026119232177734, -118.81404113769531 34.026363372802734, -118.8139419555664 34.026309967041016, -118.81404113769531 34.02616882324219, -118.81400299072266 34.02614974975586, -118.81388854980469 34.02630615234375, -118.8136978149414 34.026206970214844, -118.8139419555664 34.025882720947266), (-118.8140640258789 34.02613830566406, -118.81417846679688 34.02598571777344, -118.81416320800781 34.02597427368164, -118.81414031982422 34.025962829589844, -118.81402587890625 34.026119232177734, -118.8140640258789 34.02613830566406))","{""building:units"":""3"",""ele"":""26.4"",""lacounty:ain"":""4467024003"",""lacounty:bld_id"":""315027832865"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,7.2,,,,,,1960,,8316304977,1481971828,1,0,"POLYGON ((-118.83651733398438 34.026668548583984, -118.83646392822266 34.026634216308594, -118.83647155761719 34.02663040161133, -118.83643341064453 34.026607513427734, -118.83644104003906 34.02659606933594, -118.83642578125 34.026588439941406, -118.83638000488281 34.026641845703125, -118.83631896972656 34.02660369873047, -118.83625793457031 34.02667236328125, -118.83626556396484 34.02667999267578, -118.83627319335938 34.02667236328125, -118.83631134033203 34.026695251464844, -118.8363037109375 34.02670669555664, -118.83631896972656 34.02671432495117, -118.83622741699219 34.02681350708008, -118.8361587524414 34.026771545410156, -118.83623504638672 34.02668380737305, -118.83622741699219 34.02667999267578, -118.83639526367188 34.0264892578125, -118.83641052246094 34.0265007019043, -118.83649444580078 34.02640914916992, -118.8365478515625 34.02644348144531, -118.8365249633789 34.026466369628906, -118.83656311035156 34.026485443115234, -118.83653259277344 34.02651596069336, -118.83661651611328 34.02656555175781, -118.83651733398438 34.026668548583984), (-118.83647918701172 34.02653884887695, -118.8365249633789 34.02656936645508, -118.83655548095703 34.02653503417969, -118.83650207519531 34.02650451660156, -118.83647918701172 34.02653884887695))","{""building:units"":""1"",""ele"":""25.3"",""lacounty:ain"":""4469025024"",""lacounty:bld_id"":""308291833166"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,9.5,,,,,,1953,,8329901525,1481971828,1,0,"POLYGON ((-118.83019256591797 34.02667236328125, -118.83016204833984 34.02671432495117, -118.83018493652344 34.026729583740234, -118.83019256591797 34.02671813964844, -118.83023834228516 34.0267448425293, -118.83023834228516 34.02675247192383, -118.83029174804688 34.02678298950195, -118.83026885986328 34.02682113647461, -118.83028411865234 34.02682876586914, -118.83023071289062 34.02690124511719, -118.8302001953125 34.026885986328125, -118.83013153076172 34.0269775390625, -118.8301010131836 34.02696228027344, -118.83007049560547 34.027000427246094, -118.83004760742188 34.02698516845703, -118.83003234863281 34.027008056640625, -118.82994842529297 34.02696228027344, -118.82992553710938 34.02698516845703, -118.82979583740234 34.02691650390625, -118.8298568725586 34.02683639526367, -118.82984161376953 34.026824951171875, -118.82987976074219 34.026771545410156, -118.82989501953125 34.02677917480469, -118.82992553710938 34.02674102783203, -118.82984161376953 34.026695251464844, -118.82988739013672 34.02663040161133, -118.82994079589844 34.02665710449219, -118.83001708984375 34.02655792236328, -118.83003997802734 34.026554107666016, -118.83008575439453 34.026580810546875, -118.83009338378906 34.0265998840332, -118.830078125 34.02661895751953, -118.83011627197266 34.02663803100586, -118.83011627197266 34.026634216308594, -118.83019256591797 34.02667236328125), (-118.83011627197266 34.02677536010742, -118.8300552368164 34.0267448425293, -118.83003997802734 34.026771545410156, -118.83002471923828 34.026763916015625, -118.8299789428711 34.026817321777344, -118.8300552368164 34.02685546875, -118.83011627197266 34.02677536010742))","{""building:units"":""1"",""ele"":""51.5"",""lacounty:ain"":""4469016002"",""lacounty:bld_id"":""310181833122"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,9.0,,,,,,1989,,9133484798,1482599959,1,0,"POLYGON ((-118.811767578125 34.02857208251953, -118.811767578125 34.02858352661133, -118.81169891357422 34.02857971191406, -118.81169891357422 34.02857208251953, -118.81161499023438 34.028568267822266, -118.81161499023438 34.028560638427734, -118.81134796142578 34.028541564941406, -118.81135559082031 34.02846145629883, -118.8114013671875 34.028465270996094, -118.81140899658203 34.02841567993164, -118.81137084960938 34.028411865234375, -118.81137084960938 34.02836227416992, -118.81140899658203 34.02836608886719, -118.81141662597656 34.028316497802734, -118.8113784790039 34.02831268310547, -118.81138610839844 34.0281867980957, -118.81182098388672 34.02821731567383, -118.81182098388672 34.02820587158203, -118.81192016601562 34.02821350097656, -118.8119125366211 34.02833557128906, -118.8116226196289 34.028316497802734, -118.81160736083984 34.028446197509766, -118.8118896484375 34.02846908569336, -118.81188201904297 34.02857971191406, -118.811767578125 34.02857208251953), (-118.8116226196289 34.02854919433594, -118.81170654296875 34.02855682373047, -118.81170654296875 34.02852249145508, -118.811767578125 34.028526306152344, -118.81177520751953 34.02850341796875, -118.81163024902344 34.02849197387695, -118.8116226196289 34.02854919433594))","{""building:units"":""1"",""ele"":""34.7"",""lacounty:ain"":""4467023008"",""lacounty:bld_id"":""315791833694"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.0,,,,,,1964,,8343498080,1481971829,1,0,"POLYGON ((-118.83999633789062 34.0289421081543, -118.8399658203125 34.02898025512695, -118.83997344970703 34.02898406982422, -118.83995056152344 34.02901840209961, -118.83995819091797 34.029022216796875, -118.83991241455078 34.02908706665039, -118.83980560302734 34.02903747558594, -118.83979034423828 34.02906036376953, -118.83970642089844 34.02901840209961, -118.8398208618164 34.02885437011719, -118.83999633789062 34.0289421081543), (-118.83983612060547 34.028968811035156, -118.83981323242188 34.028995513916016, -118.83985900878906 34.02901840209961, -118.8398666381836 34.02900695800781, -118.83989715576172 34.029022216796875, -118.83990478515625 34.02900314331055, -118.83983612060547 34.028968811035156))","{""building:units"":""1"",""ele"":""20.7"",""lacounty:ain"":""4469030011"",""lacounty:bld_id"":""307206833981"",""type"":""multipolygon""}",relation
,,,,,,,,,Malibu West Beach Club,,,,,,,house,events_venue,,,,,,,9.1;9.7,,,,,,2002,,36188821016,1718579402,1,0,"MULTIPOLYGON (((-118.8433837890625 34.0306510925293, -118.84331512451172 34.03061294555664, -118.84336853027344 34.03055191040039, -118.8433837890625 34.03055953979492, -118.84342956542969 34.03050231933594, -118.84341430664062 34.03049087524414, -118.8436050415039 34.0302734375, -118.84366607666016 34.030311584472656, -118.8433837890625 34.0306510925293)), ((-118.84380340576172 34.030372619628906, -118.84394073486328 34.030452728271484, -118.84376525878906 34.03067398071289, -118.84375 34.03066635131836, -118.8437271118164 34.030696868896484, -118.8436508178711 34.03065490722656, -118.84366607666016 34.03063201904297, -118.84356689453125 34.03057861328125, -118.84353637695312 34.030555725097656, -118.84354400634766 34.030548095703125, -118.84351348876953 34.03053283691406, -118.84354400634766 34.030494689941406, -118.84357452392578 34.03050994873047, -118.84357452392578 34.03050231933594, -118.84362030029297 34.03052520751953, -118.84368896484375 34.03056335449219, -118.84370422363281 34.030540466308594, -118.84368133544922 34.03052520751953, -118.84380340576172 34.030372619628906)))","{""building:units"":""1"",""ele"":""12.5;14.8"",""lacounty:ain"":""4469026016;4469026011"",""lacounty:bld_id"":""306026834576;306133834584"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.3,,,,,,1964,,8336699802,1481971829,1,0,"POLYGON ((-118.83939361572266 34.0307731628418, -118.8392333984375 34.0307502746582, -118.8392562866211 34.03065490722656, -118.8392333984375 34.03065490722656, -118.83924865722656 34.03057861328125, -118.8393325805664 34.03059005737305, -118.8393325805664 34.030601501464844, -118.83943176269531 34.030616760253906, -118.83939361572266 34.0307731628418), (-118.83935546875 34.03065490722656, -118.83936309814453 34.03062057495117, -118.83932495117188 34.030616760253906, -118.83932495117188 34.03064727783203, -118.83935546875 34.03065490722656))","{""building:units"":""1"",""ele"":""24.1"",""lacounty:ain"":""4469031018"",""lacounty:bld_id"":""307371834611"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,6.5,,,,,,2003,,8323103250,1481971828,1,0,"POLYGON ((-118.83746337890625 34.032772064208984, -118.8375015258789 34.03275680541992, -118.83744812011719 34.03269958496094, -118.8375015258789 34.03266906738281, -118.83744812011719 34.032615661621094, -118.83741760253906 34.03263473510742, -118.83736419677734 34.0325813293457, -118.8373794555664 34.03257751464844, -118.83734130859375 34.03253936767578, -118.83740234375 34.03249740600586, -118.83743286132812 34.032527923583984, -118.8374252319336 34.032535552978516, -118.83747863769531 34.03258514404297, -118.83755493164062 34.03253173828125, -118.8375473022461 34.03252410888672, -118.83755493164062 34.03252029418945, -118.83755493164062 34.03251647949219, -118.83758544921875 34.03249740600586, -118.83758544921875 34.032501220703125, -118.83759307861328 34.03249740600586, -118.83760070800781 34.032501220703125, -118.8376693725586 34.0324592590332, -118.83772277832031 34.03252029418945, -118.83765411376953 34.032569885253906, -118.837646484375 34.03256607055664, -118.8376235961914 34.03258514404297, -118.83765411376953 34.032615661621094, -118.83772277832031 34.032569885253906, -118.83776092529297 34.032615661621094, -118.83769226074219 34.03266143798828, -118.83773040771484 34.03269958496094, -118.83763885498047 34.03276062011719, -118.83763885498047 34.03275680541992, -118.83760070800781 34.032779693603516, -118.8376235961914 34.03282165527344, -118.837646484375 34.03281784057617, -118.83768463134766 34.03288650512695, -118.83761596679688 34.03290939331055, -118.83760833740234 34.03291702270508, -118.83763122558594 34.032920837402344, -118.83761596679688 34.0329475402832, -118.83760833740234 34.03294372558594, -118.83760833740234 34.032958984375, -118.83757019042969 34.0329475402832, -118.83757781982422 34.032936096191406, -118.83757019042969 34.03293228149414, -118.83753204345703 34.032867431640625, -118.83751678466797 34.032875061035156, -118.83746337890625 34.032772064208984), (-118.83756256103516 34.032676696777344, -118.83757019042969 34.03266906738281, -118.83756256103516 34.03266143798828, -118.83760070800781 34.03263854980469, -118.83760833740234 34.03264617919922, -118.83761596679688 34.03263854980469, -118.83756256103516 34.03257751464844, -118.8375015258789 34.032615661621094, -118.83756256103516 34.032676696777344))","{""building:units"":""1"",""ele"":""59.2"",""lacounty:ain"":""4469047004"",""lacounty:bld_id"":""307879835340"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.1,,,,,,1964,,9113029337,1482599959,1,0,"POLYGON ((-118.81795501708984 34.033409118652344, -118.81788635253906 34.03335189819336, -118.81793212890625 34.03330993652344, -118.81791687011719 34.033302307128906, -118.81782531738281 34.03329086303711, -118.81781005859375 34.0333251953125, -118.8177261352539 34.03330612182617, -118.81774139404297 34.033260345458984, -118.81774139404297 34.033260345458984, -118.81776428222656 34.033203125, -118.81775665283203 34.033199310302734, -118.8177719116211 34.03315734863281, -118.81777954101562 34.03315734863281, -118.81779479980469 34.03311538696289, -118.81783294677734 34.03312301635742, -118.81784057617188 34.033111572265625, -118.81794738769531 34.03312683105469, -118.81794738769531 34.033138275146484, -118.81800079345703 34.033145904541016, -118.8179931640625 34.03325271606445, -118.81806945800781 34.0333137512207, -118.81795501708984 34.033409118652344), (-118.81790161132812 34.03324890136719, -118.81790924072266 34.0331916809082, -118.81785583496094 34.03318405151367, -118.81783294677734 34.03323745727539, -118.81790161132812 34.03324890136719), (-118.81788635253906 34.03329086303711, -118.8178939819336 34.03325271606445, -118.81783294677734 34.03324508666992, -118.81782531738281 34.03328323364258, -118.81788635253906 34.03329086303711))","{""building:units"":""1"",""ele"":""121.8"",""lacounty:ain"":""4467025001"",""lacounty:bld_id"":""313899835492"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,7.6,,,,,,1989,,8540709172,1482153865,1,0,"POLYGON ((-118.76142883300781 34.029605865478516, -118.76143646240234 34.02960205078125, -118.76140594482422 34.0295524597168, -118.76142120361328 34.029544830322266, -118.7613754272461 34.02947235107422, -118.76136016845703 34.02947998046875, -118.76131439208984 34.02939224243164, -118.76136779785156 34.02936935424805, -118.7613754272461 34.029380798339844, -118.76139068603516 34.02937698364258, -118.76140594482422 34.02940368652344, -118.76142120361328 34.029396057128906, -118.76142883300781 34.0294075012207, -118.76144409179688 34.02939987182617, -118.76146697998047 34.0294303894043, -118.76148223876953 34.029422760009766, -118.76148986816406 34.02943420410156, -118.7614974975586 34.0294303894043, -118.7614974975586 34.02943420410156, -118.76152801513672 34.029422760009766, -118.76151275634766 34.02939987182617, -118.7615737915039 34.02937316894531, -118.76163482666016 34.02947235107422, -118.76156616210938 34.02949905395508, -118.76158142089844 34.029518127441406, -118.76154327392578 34.0295295715332, -118.76153564453125 34.02951431274414, -118.76152038574219 34.029518127441406, -118.76158142089844 34.02962112426758, -118.76146697998047 34.02967071533203, -118.76142883300781 34.029605865478516), (-118.76151275634766 34.029457092285156, -118.76152801513672 34.02945327758789, -118.76152038574219 34.02943801879883, -118.76150512695312 34.029441833496094, -118.76151275634766 34.029457092285156))","{""building:units"":""1"",""ele"":""64.9"",""lacounty:ain"":""4460017038"",""lacounty:bld_id"":""330953834002"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.8,,,,,,1975,,7962999055,1481551494,1,0,"POLYGON ((-118.79185485839844 34.032691955566406, -118.79192352294922 34.0328483581543, -118.7918472290039 34.03287124633789, -118.79185485839844 34.03289794921875, -118.79179382324219 34.03291320800781, -118.79178619384766 34.03289031982422, -118.7917251586914 34.03290557861328, -118.79170989990234 34.03286361694336, -118.79164123535156 34.03288269042969, -118.79161834716797 34.032833099365234, -118.79168701171875 34.03281784057617, -118.79165649414062 34.03274917602539, -118.79185485839844 34.032691955566406), (-118.79180908203125 34.032806396484375, -118.79178619384766 34.03276824951172, -118.79168701171875 34.032798767089844, -118.79170227050781 34.0328369140625, -118.79180908203125 34.032806396484375))","{""building:units"":""1"",""ele"":""49.1"",""lacounty:ain"":""4467008014"",""lacounty:bld_id"":""321769835277"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,16.7,,,,,,2010,,7949423683,1481551494,1,0,"POLYGON ((-118.78864288330078 34.03550338745117, -118.78857421875 34.03548812866211, -118.78860473632812 34.035396575927734, -118.78881072998047 34.03544998168945, -118.7887954711914 34.03549575805664, -118.78887939453125 34.03551483154297, -118.78885650634766 34.035579681396484, -118.78883361816406 34.03557586669922, -118.78882598876953 34.03560256958008, -118.78885650634766 34.03561019897461, -118.78881072998047 34.035736083984375, -118.78868865966797 34.03570556640625, -118.7887191772461 34.035621643066406, -118.78861236572266 34.03559494018555, -118.78864288330078 34.03550338745117), (-118.78878021240234 34.03553009033203, -118.78875732421875 34.0355224609375, -118.78874969482422 34.035545349121094, -118.78873443603516 34.03553771972656, -118.7887191772461 34.03556442260742, -118.78874206542969 34.03556823730469, -118.78873443603516 34.035579681396484, -118.78875732421875 34.035587310791016, -118.78878021240234 34.03553009033203))","{""building:units"":""1"",""ele"":""146.0"",""lacounty:ain"":""4467007020"",""lacounty:bld_id"":""201413218230000"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,11.0,,,,,,1989,,8397884448,1481973344,1,0,"POLYGON ((-118.85031127929688 34.03352737426758, -118.8502197265625 34.033695220947266, -118.85020446777344 34.03369140625, -118.8501968383789 34.033695220947266, -118.85020446777344 34.03369903564453, -118.85018157958984 34.03371047973633, -118.85018920898438 34.03371047973633, -118.85018157958984 34.03371810913086, -118.85020446777344 34.03372573852539, -118.85013580322266 34.033836364746094, -118.85005950927734 34.03380584716797, -118.85009765625 34.033748626708984, -118.85010528564453 34.033756256103516, -118.85012817382812 34.033721923828125, -118.8501205444336 34.033721923828125, -118.85011291503906 34.03371810913086, -118.85011291503906 34.033721923828125, -118.85009765625 34.03371810913086, -118.85009002685547 34.033714294433594, -118.85017395019531 34.033565521240234, -118.8501968383789 34.03357696533203, -118.85020446777344 34.0335578918457, -118.8502197265625 34.03352355957031, -118.85023498535156 34.03352737426758, -118.85025024414062 34.03350830078125, -118.85026550292969 34.033512115478516, -118.85027313232422 34.03350067138672, -118.85028076171875 34.03350067138672, -118.85028839111328 34.03349685668945, -118.85029602050781 34.03349685668945, -118.85030364990234 34.03350067138672, -118.85031127929688 34.033504486083984, -118.85031127929688 34.033512115478516, -118.8503189086914 34.03351593017578, -118.85031127929688 34.03352737426758), (-118.85018157958984 34.03367614746094, -118.85021209716797 34.03366470336914, -118.8502197265625 34.033653259277344, -118.8502426147461 34.03362274169922, -118.85023498535156 34.03361892700195, -118.8502426147461 34.033607482910156, -118.8502426147461 34.03359603881836, -118.85023498535156 34.03359603881836, -118.85023498535156 34.03358459472656, -118.85021209716797 34.03357696533203, -118.85016632080078 34.033668518066406, -118.85018157958984 34.03367614746094))","{""building:units"":""1"",""ele"":""16.4"",""lacounty:ain"":""4470014022"",""lacounty:bld_id"":""304093835732"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,8.7,,,,,,1962,,8295910164,1481971828,1,0,"POLYGON ((-118.84075927734375 34.034732818603516, -118.84074401855469 34.034698486328125, -118.84066772460938 34.03472137451172, -118.84066772460938 34.03470993041992, -118.84064483642578 34.03471374511719, -118.84062194824219 34.034664154052734, -118.84061431884766 34.03466796875, -118.84058380126953 34.03459548950195, -118.84059143066406 34.03459167480469, -118.84058380126953 34.0345573425293, -118.840576171875 34.03456115722656, -118.84056091308594 34.03453063964844, -118.8405990600586 34.03451919555664, -118.84060668945312 34.034523010253906, -118.84072875976562 34.034488677978516, -118.84075164794922 34.03456115722656, -118.84076690673828 34.0345573425293, -118.84078979492188 34.03462600708008, -118.84078216552734 34.03462600708008, -118.8408203125 34.03471755981445, -118.84075927734375 34.034732818603516), (-118.84075164794922 34.03461456298828, -118.84073638916016 34.034576416015625, -118.84069061279297 34.03458786010742, -118.84070587158203 34.03462600708008, -118.84075164794922 34.03461456298828))","{""building:units"":""1"",""ele"":""18.1"",""lacounty:ain"":""4469032011"",""lacounty:bld_id"":""306972836017"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.7,,,,,,1952,,8404682753,1481973344,1,0,"POLYGON ((-118.85511779785156 34.03517150878906, -118.8551025390625 34.0351676940918, -118.8550796508789 34.03526306152344, -118.85504150390625 34.035255432128906, -118.85501098632812 34.03533935546875, -118.85491180419922 34.035316467285156, -118.85498809814453 34.0350456237793, -118.85508728027344 34.035064697265625, -118.8551025390625 34.035003662109375, -118.85514831542969 34.035011291503906, -118.8551254272461 34.03508758544922, -118.85514068603516 34.03508758544922, -118.85511779785156 34.03517150878906), (-118.85503387451172 34.03524398803711, -118.85504913330078 34.035179138183594, -118.8550033569336 34.0351676940918, -118.85498809814453 34.03523635864258, -118.85503387451172 34.03524398803711))","{""building:units"":""1"",""ele"":""11.0"",""lacounty:ain"":""4470016037"",""lacounty:bld_id"":""302617836265"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.3,,,,,,1963,,8302708434,1481971828,1,0,"POLYGON ((-118.84163665771484 34.03546142578125, -118.84164428710938 34.03546142578125, -118.84166717529297 34.0355224609375, -118.841552734375 34.035552978515625, -118.84154510498047 34.035545349121094, -118.84153747558594 34.03554916381836, -118.84153747558594 34.03555679321289, -118.8414535522461 34.035579681396484, -118.84144592285156 34.03557205200195, -118.84142303466797 34.03557586669922, -118.84141540527344 34.03556442260742, -118.84144592285156 34.03555679321289, -118.84143829345703 34.035552978515625, -118.84141540527344 34.035560607910156, -118.84137725830078 34.03544998168945, -118.84140014648438 34.03544235229492, -118.84140014648438 34.035438537597656, -118.84160614013672 34.03538131713867, -118.84163665771484 34.03546142578125), (-118.8415298461914 34.0355224609375, -118.841552734375 34.03551483154297, -118.841552734375 34.03551483154297, -118.84156799316406 34.03550720214844, -118.84156036376953 34.035484313964844, -118.84151458740234 34.03549575805664, -118.8415298461914 34.0355224609375))","{""building:units"":""1"",""ele"":""17.7"",""lacounty:ain"":""4469034017"",""lacounty:bld_id"":""306716836349"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,3.5,,,,,,1961,,8411481059,1481973344,1,0,"POLYGON ((-118.85758209228516 34.03562927246094, -118.85758209228516 34.0356330871582, -118.8575668334961 34.0356330871582, -118.85751342773438 34.03557586669922, -118.85755157470703 34.035362243652344, -118.85770416259766 34.035377502441406, -118.85770416259766 34.0353889465332, -118.85775756835938 34.03539276123047, -118.85774993896484 34.035430908203125, -118.8577880859375 34.03543472290039, -118.85778045654297 34.03548049926758, -118.8577651977539 34.03547668457031, -118.85775756835938 34.03549575805664, -118.85778045654297 34.03549575805664, -118.85775756835938 34.035606384277344, -118.85774993896484 34.035606384277344, -118.85774993896484 34.035640716552734, -118.85758209228516 34.03562927246094), (-118.85758972167969 34.035545349121094, -118.85762786865234 34.03559494018555, -118.85770416259766 34.03559875488281, -118.85771942138672 34.035491943359375, -118.85768127441406 34.03548812866211, -118.85768127441406 34.03547286987305, -118.85760498046875 34.035465240478516, -118.85760498046875 34.03548049926758, -118.85759735107422 34.03548049926758, -118.85758972167969 34.035545349121094))","{""building:units"":""1"",""ele"":""10.9"",""lacounty:ain"":""4470016025"",""lacounty:bld_id"":""301809836452"",""type"":""multipolygon""}",relation
